policy_id,member_id,agent_id,carrier,plan_type,effective_date,expiry_date,monthly_premium,annual_premium,commission_rate,monthly_commission,status,term_months
POL0000211,MEM000212,AGT0043,MetLife,Vision Basic,2024-11-01,2027-11-01,20.25,243.0,0.16,3.24,expired,36
POL0000212,MEM000213,AGT0078,MetLife,Dental Premium,2024-02-01,2026-02-01,52.31,627.72,0.22,11.51,expired,24
POL0000213,MEM000214,AGT0040,Zurich,Vision Premium,2024-09-01,2025-09-01,33.34,400.08,0.2,6.67,pending,12
POL0000214,MEM000215,AGT0011,VSP,Vision Basic,2024-03-01,2026-03-01,19.13,229.56,0.16,3.06,cancelled,24
POL0000215,MEM000216,AGT0068,MetLife,Vision Basic,2024-11-01,2026-11-01,20.16,241.92,0.16,3.23,cancelled,24
POL0000216,MEM000217,AGT0003,VSP,Dental Premium,2024-04-01,2025-04-01,54.56,654.72,0.22,12.0,active,12
POL0000217,MEM000218,AGT0025,MetLife,Dental+Vision Bundle,2023-09-01,2025-09-01,75.72,908.64,0.25,18.93,active,24
POL0000218,MEM000219,AGT0013,Zurich,Vision Premium,2023-07-01,2025-07-01,36.16,433.92,0.2,7.23,pending,24
POL0000219,MEM000220,AGT0080,MetLife,Vision Basic,2024-07-01,2025-01-01,19.19,230.28,0.16,3.07,expired,6
POL0000220,MEM000221,AGT0080,MetLife,Vision Premium,2023-07-01,2024-07-01,35.86,430.32,0.2,7.17,active,12
POL0000221,MEM000222,AGT0031,VSP,Vision Basic,2023-03-01,2026-03-01,19.79,237.48,0.16,3.17,active,36
POL0000222,MEM000223,AGT0031,VSP,Dental+Vision Bundle,2024-05-01,2026-05-01,74.77,897.24,0.25,18.69,active,24
POL0000223,MEM000224,AGT0074,VSP,Vision Basic,2024-05-01,2024-11-01,20.28,243.36,0.16,3.24,cancelled,6
POL0000224,MEM000225,AGT0068,VSP,Dental+Vision Bundle,2023-11-01,2024-11-01,76.26,915.12,0.25,19.07,active,12
POL0000225,MEM000226,AGT0007,Zurich,Vision Basic,2023-08-01,2024-08-01,20.16,241.92,0.16,3.23,active,12
POL0000226,MEM000227,AGT0067,MetLife,Dental Premium,2024-02-01,2026-02-01,56.54,678.48,0.22,12.44,active,24
POL0000227,MEM000228,AGT0066,MetLife,Dental+Vision Bundle,2023-07-01,2025-07-01,76.55,918.6,0.25,19.14,active,24
POL0000228,MEM000229,AGT0045,MetLife,Dental Premium,2023-05-01,2024-05-01,52.97,635.64,0.22,11.65,active,12
POL0000229,MEM000230,AGT0031,VSP,Dental+Vision Bundle,2024-03-01,2027-03-01,75.64,907.68,0.25,18.91,active,36
POL0000230,MEM000231,AGT0041,MetLife,Dental+Vision Bundle,2024-02-01,2025-02-01,71.75,861.0,0.25,17.94,cancelled,12
POL0000231,MEM000232,AGT0018,MetLife,Dental Premium,2024-11-01,2026-11-01,56.04,672.48,0.22,12.33,active,24
POL0000232,MEM000233,AGT0058,Zurich,Dental Basic,2024-05-01,2025-05-01,30.6,367.2,0.18,5.51,active,12
POL0000233,MEM000234,AGT0028,MetLife,Vision Basic,2023-04-01,2026-04-01,20.7,248.4,0.16,3.31,active,36
POL0000234,MEM000235,AGT0015,VSP,Dental Basic,2024-10-01,2026-10-01,30.53,366.36,0.18,5.5,cancelled,24
POL0000235,MEM000236,AGT0054,Zurich,Vision Premium,2023-06-01,2024-06-01,36.44,437.28,0.2,7.29,active,12
POL0000236,MEM000237,AGT0064,Zurich,Vision Basic,2024-05-01,2024-11-01,19.12,229.44,0.16,3.06,expired,6
POL0000237,MEM000238,AGT0031,Zurich,Dental Basic,2024-11-01,2025-11-01,29.62,355.44,0.18,5.33,active,12
POL0000238,MEM000239,AGT0046,MetLife,Vision Basic,2024-04-01,2025-04-01,20.72,248.64,0.16,3.32,active,12
POL0000239,MEM000240,AGT0047,MetLife,Dental+Vision Bundle,2023-08-01,2024-08-01,71.92,863.04,0.25,17.98,active,12
POL0000240,MEM000241,AGT0071,MetLife,Dental Premium,2024-08-01,2026-08-01,54.11,649.32,0.22,11.9,active,24
POL0000241,MEM000242,AGT0048,VSP,Vision Premium,2024-05-01,2025-05-01,34.3,411.6,0.2,6.86,active,12
POL0000242,MEM000243,AGT0031,Zurich,Vision Premium,2024-02-01,2025-02-01,35.36,424.32,0.2,7.07,active,12
POL0000243,MEM000244,AGT0018,MetLife,Dental Premium,2023-05-01,2023-11-01,57.17,686.04,0.22,12.58,expired,6
POL0000244,MEM000245,AGT0062,Zurich,Dental Basic,2024-01-01,2025-01-01,30.66,367.92,0.18,5.52,cancelled,12
POL0000245,MEM000246,AGT0005,VSP,Dental Basic,2023-06-01,2024-06-01,29.17,350.04,0.18,5.25,active,12
POL0000246,MEM000247,AGT0040,Zurich,Dental Premium,2023-08-01,2024-02-01,57.28,687.36,0.22,12.6,cancelled,6
POL0000247,MEM000248,AGT0005,Zurich,Dental Basic,2024-08-01,2026-08-01,29.71,356.52,0.18,5.35,active,24
POL0000248,MEM000249,AGT0035,MetLife,Vision Premium,2024-02-01,2026-02-01,34.98,419.76,0.2,7.0,active,24
POL0000249,MEM000250,AGT0050,VSP,Dental+Vision Bundle,2024-04-01,2025-04-01,78.51,942.12,0.25,19.63,expired,12
POL0000250,MEM000251,AGT0067,VSP,Dental+Vision Bundle,2024-06-01,2024-12-01,76.3,915.6,0.25,19.07,active,6
POL0000251,MEM000252,AGT0078,MetLife,Vision Basic,2024-04-01,2025-04-01,19.74,236.88,0.16,3.16,active,12
POL0000252,MEM000253,AGT0042,Zurich,Dental Premium,2023-12-01,2026-12-01,54.54,654.48,0.22,12.0,active,36
POL0000253,MEM000254,AGT0057,VSP,Dental Premium,2024-05-01,2026-05-01,54.16,649.92,0.22,11.92,expired,24
POL0000254,MEM000255,AGT0008,MetLife,Vision Premium,2024-01-01,2027-01-01,35.96,431.52,0.2,7.19,active,36
POL0000255,MEM000256,AGT0021,MetLife,Dental Basic,2024-03-01,2025-03-01,28.85,346.2,0.18,5.19,active,12
POL0000256,MEM000257,AGT0017,MetLife,Dental Basic,2024-10-01,2025-10-01,31.12,373.44,0.18,5.6,cancelled,12
POL0000257,MEM000258,AGT0050,Zurich,Dental Basic,2024-11-01,2025-05-01,30.22,362.64,0.18,5.44,active,6
POL0000258,MEM000259,AGT0048,VSP,Vision Premium,2023-07-01,2025-07-01,36.02,432.24,0.2,7.2,active,24
POL0000259,MEM000260,AGT0047,VSP,Dental Premium,2024-09-01,2025-09-01,57.73,692.76,0.22,12.7,pending,12
POL0000260,MEM000261,AGT0004,Zurich,Dental Basic,2023-11-01,2024-11-01,30.91,370.92,0.18,5.56,expired,12
POL0000261,MEM000262,AGT0016,VSP,Vision Premium,2024-07-01,2027-07-01,33.63,403.56,0.2,6.73,active,36
POL0000262,MEM000263,AGT0037,Zurich,Dental+Vision Bundle,2024-05-01,2026-05-01,72.57,870.84,0.25,18.14,active,24
POL0000263,MEM000264,AGT0018,MetLife,Vision Basic,2024-06-01,2027-06-01,19.18,230.16,0.16,3.07,active,36
POL0000264,MEM000265,AGT0045,Zurich,Dental Basic,2024-04-01,2025-04-01,31.35,376.2,0.18,5.64,active,12
POL0000265,MEM000266,AGT0021,Zurich,Vision Premium,2024-08-01,2026-08-01,35.92,431.04,0.2,7.18,cancelled,24
POL0000266,MEM000267,AGT0066,MetLife,Dental Basic,2024-11-01,2027-11-01,31.37,376.44,0.18,5.65,active,36
POL0000267,MEM000268,AGT0064,MetLife,Dental Premium,2023-08-01,2024-08-01,54.36,652.32,0.22,11.96,active,12
POL0000268,MEM000269,AGT0071,MetLife,Vision Basic,2024-09-01,2026-09-01,20.95,251.4,0.16,3.35,active,24
POL0000269,MEM000270,AGT0051,Zurich,Vision Premium,2023-04-01,2026-04-01,33.6,403.2,0.2,6.72,active,36
POL0000270,MEM000271,AGT0074,MetLife,Dental Basic,2024-07-01,2025-07-01,29.88,358.56,0.18,5.38,expired,12
POL0000271,MEM000272,AGT0060,Zurich,Vision Basic,2023-12-01,2026-12-01,20.68,248.16,0.16,3.31,expired,36
POL0000272,MEM000273,AGT0024,MetLife,Dental Premium,2023-06-01,2025-06-01,52.8,633.6,0.22,11.62,active,24
POL0000273,MEM000274,AGT0020,VSP,Dental Basic,2023-03-01,2024-03-01,29.91,358.92,0.18,5.38,active,12
POL0000274,MEM000275,AGT0067,VSP,Dental+Vision Bundle,2023-12-01,2024-06-01,71.89,862.68,0.25,17.97,cancelled,6
POL0000275,MEM000276,AGT0036,MetLife,Vision Basic,2023-10-01,2024-04-01,19.49,233.88,0.16,3.12,active,6
POL0000276,MEM000277,AGT0065,Zurich,Dental Basic,2024-10-01,2025-10-01,29.58,354.96,0.18,5.32,expired,12
POL0000277,MEM000278,AGT0080,Zurich,Dental+Vision Bundle,2024-09-01,2027-09-01,73.65,883.8,0.25,18.41,active,36
POL0000278,MEM000279,AGT0004,MetLife,Dental Basic,2024-01-01,2024-07-01,29.41,352.92,0.18,5.29,active,6
POL0000279,MEM000280,AGT0027,Zurich,Dental Premium,2024-11-01,2025-11-01,52.72,632.64,0.22,11.6,cancelled,12
POL0000280,MEM000281,AGT0070,VSP,Vision Basic,2024-11-01,2026-11-01,20.22,242.64,0.16,3.24,expired,24
POL0000281,MEM000282,AGT0052,VSP,Vision Basic,2023-12-01,2024-12-01,20.22,242.64,0.16,3.24,active,12
POL0000282,MEM000283,AGT0054,VSP,Vision Basic,2023-04-01,2025-04-01,19.63,235.56,0.16,3.14,active,24
POL0000283,MEM000284,AGT0041,Zurich,Dental+Vision Bundle,2024-01-01,2026-01-01,74.48,893.76,0.25,18.62,cancelled,24
POL0000284,MEM000285,AGT0048,Zurich,Vision Basic,2024-01-01,2025-01-01,20.97,251.64,0.16,3.36,active,12
POL0000285,MEM000286,AGT0016,VSP,Dental Premium,2023-12-01,2025-12-01,56.32,675.84,0.22,12.39,active,24
POL0000286,MEM000287,AGT0038,VSP,Dental+Vision Bundle,2023-06-01,2024-06-01,72.3,867.6,0.25,18.07,expired,12
POL0000287,MEM000288,AGT0042,Zurich,Vision Premium,2024-04-01,2026-04-01,35.33,423.96,0.2,7.07,active,24
POL0000288,MEM000289,AGT0066,VSP,Vision Basic,2023-08-01,2024-02-01,19.6,235.2,0.16,3.14,active,6
POL0000289,MEM000290,AGT0012,VSP,Vision Basic,2023-12-01,2024-12-01,20.46,245.52,0.16,3.27,active,12
POL0000290,MEM000291,AGT0046,MetLife,Dental Basic,2023-10-01,2024-10-01,28.8,345.6,0.18,5.18,cancelled,12
POL0000291,MEM000292,AGT0037,Zurich,Dental Basic,2024-06-01,2025-06-01,30.41,364.92,0.18,5.47,cancelled,12
POL0000292,MEM000293,AGT0034,Zurich,Dental Premium,2023-05-01,2023-11-01,52.56,630.72,0.22,11.56,cancelled,6
POL0000293,MEM000294,AGT0052,MetLife,Vision Basic,2024-03-01,2026-03-01,20.39,244.68,0.16,3.26,active,24
POL0000294,MEM000295,AGT0037,MetLife,Dental Premium,2023-08-01,2024-08-01,55.89,670.68,0.22,12.3,active,12
POL0000295,MEM000296,AGT0080,Zurich,Vision Basic,2024-05-01,2026-05-01,19.8,237.6,0.16,3.17,active,24
POL0000296,MEM000297,AGT0048,VSP,Vision Basic,2023-06-01,2025-06-01,20.84,250.08,0.16,3.33,active,24
POL0000297,MEM000298,AGT0078,Zurich,Dental Premium,2024-02-01,2024-08-01,56.7,680.4,0.22,12.47,active,6
POL0000298,MEM000299,AGT0018,Zurich,Dental Premium,2023-03-01,2024-03-01,53.18,638.16,0.22,11.7,cancelled,12
POL0000299,MEM000300,AGT0020,Zurich,Dental+Vision Bundle,2024-05-01,2026-05-01,75.5,906.0,0.25,18.88,active,24
POL0000300,MEM000301,AGT0041,MetLife,Dental Premium,2023-06-01,2024-06-01,55.15,661.8,0.22,12.13,cancelled,12
POL0000301,MEM000302,AGT0044,Zurich,Dental+Vision Bundle,2024-10-01,2025-10-01,77.24,926.88,0.25,19.31,cancelled,12
POL0000302,MEM000303,AGT0039,VSP,Dental+Vision Bundle,2024-07-01,2026-07-01,71.32,855.84,0.25,17.83,active,24
POL0000303,MEM000304,AGT0054,Zurich,Dental Premium,2024-02-01,2025-02-01,56.64,679.68,0.22,12.46,cancelled,12
POL0000304,MEM000305,AGT0061,VSP,Dental+Vision Bundle,2024-11-01,2027-11-01,75.99,911.88,0.25,19.0,active,36
POL0000305,MEM000306,AGT0007,Zurich,Vision Basic,2024-09-01,2026-09-01,20.09,241.08,0.16,3.21,active,24
POL0000306,MEM000307,AGT0032,MetLife,Vision Basic,2024-07-01,2026-07-01,19.31,231.72,0.16,3.09,active,24
POL0000307,MEM000308,AGT0057,VSP,Dental Premium,2023-05-01,2026-05-01,55.88,670.56,0.22,12.29,expired,36
POL0000308,MEM000309,AGT0065,Zurich,Dental+Vision Bundle,2024-03-01,2025-03-01,73.79,885.48,0.25,18.45,active,12
POL0000309,MEM000310,AGT0027,Zurich,Dental Premium,2023-04-01,2024-04-01,56.67,680.04,0.22,12.47,active,12
POL0000310,MEM000311,AGT0049,VSP,Dental+Vision Bundle,2024-12-01,2027-12-01,72.33,867.96,0.25,18.08,active,36
POL0000311,MEM000312,AGT0070,VSP,Vision Premium,2024-05-01,2025-05-01,33.89,406.68,0.2,6.78,cancelled,12
POL0000312,MEM000313,AGT0062,MetLife,Dental+Vision Bundle,2024-12-01,2025-06-01,76.32,915.84,0.25,19.08,active,6
POL0000313,MEM000314,AGT0029,VSP,Vision Premium,2023-11-01,2026-11-01,35.49,425.88,0.2,7.1,cancelled,36
POL0000314,MEM000315,AGT0062,VSP,Vision Basic,2023-09-01,2024-09-01,20.25,243.0,0.16,3.24,active,12
POL0000315,MEM000316,AGT0074,Zurich,Vision Basic,2023-11-01,2024-05-01,19.75,237.0,0.16,3.16,active,6
POL0000316,MEM000317,AGT0038,MetLife,Dental Premium,2024-03-01,2024-09-01,56.59,679.08,0.22,12.45,expired,6
POL0000317,MEM000318,AGT0033,Zurich,Vision Basic,2023-04-01,2024-04-01,19.83,237.96,0.16,3.17,active,12
POL0000318,MEM000319,AGT0072,Zurich,Dental Premium,2023-08-01,2024-08-01,54.86,658.32,0.22,12.07,active,12
POL0000319,MEM000320,AGT0032,MetLife,Vision Premium,2023-05-01,2025-05-01,35.66,427.92,0.2,7.13,active,24
POL0000320,MEM000321,AGT0007,MetLife,Dental Premium,2024-07-01,2025-07-01,56.19,674.28,0.22,12.36,active,12
POL0000321,MEM000322,AGT0001,Zurich,Dental+Vision Bundle,2024-05-01,2026-05-01,76.0,912.0,0.25,19.0,pending,24
POL0000322,MEM000323,AGT0062,Zurich,Dental Basic,2023-07-01,2024-07-01,29.48,353.76,0.18,5.31,active,12
POL0000323,MEM000324,AGT0008,MetLife,Vision Premium,2023-11-01,2025-11-01,33.96,407.52,0.2,6.79,active,24
POL0000324,MEM000325,AGT0023,VSP,Dental+Vision Bundle,2023-09-01,2024-09-01,75.94,911.28,0.25,18.98,active,12
POL0000325,MEM000326,AGT0064,MetLife,Dental+Vision Bundle,2023-07-01,2025-07-01,72.89,874.68,0.25,18.22,active,24
POL0000326,MEM000327,AGT0039,Zurich,Vision Basic,2023-11-01,2024-11-01,20.84,250.08,0.16,3.33,active,12
POL0000327,MEM000328,AGT0070,Zurich,Vision Basic,2024-01-01,2026-01-01,19.69,236.28,0.16,3.15,cancelled,24
POL0000328,MEM000329,AGT0035,MetLife,Dental+Vision Bundle,2023-06-01,2026-06-01,75.84,910.08,0.25,18.96,expired,36
POL0000329,MEM000330,AGT0033,Zurich,Dental Basic,2024-01-01,2024-07-01,29.66,355.92,0.18,5.34,expired,6
POL0000330,MEM000331,AGT0025,MetLife,Vision Basic,2024-01-01,2025-01-01,19.25,231.0,0.16,3.08,expired,12
POL0000331,MEM000332,AGT0066,VSP,Dental Basic,2024-11-01,2026-11-01,28.56,342.72,0.18,5.14,active,24
POL0000332,MEM000333,AGT0018,VSP,Dental Premium,2024-12-01,2025-06-01,56.24,674.88,0.22,12.37,active,6
POL0000333,MEM000334,AGT0050,MetLife,Dental Premium,2023-10-01,2024-10-01,57.31,687.72,0.22,12.61,active,12
POL0000334,MEM000335,AGT0075,Zurich,Vision Basic,2023-11-01,2024-11-01,20.32,243.84,0.16,3.25,active,12
POL0000335,MEM000336,AGT0008,Zurich,Dental Basic,2023-10-01,2025-10-01,30.75,369.0,0.18,5.54,active,24
POL0000336,MEM000337,AGT0065,Zurich,Vision Premium,2023-12-01,2024-12-01,33.3,399.6,0.2,6.66,active,12
POL0000337,MEM000338,AGT0079,MetLife,Dental Basic,2023-06-01,2025-06-01,30.68,368.16,0.18,5.52,expired,24
POL0000338,MEM000339,AGT0059,Zurich,Dental+Vision Bundle,2023-06-01,2024-06-01,77.22,926.64,0.25,19.3,cancelled,12
POL0000339,MEM000340,AGT0061,Zurich,Dental+Vision Bundle,2024-02-01,2026-02-01,75.44,905.28,0.25,18.86,expired,24
POL0000340,MEM000341,AGT0011,Zurich,Dental Premium,2023-09-01,2024-09-01,53.93,647.16,0.22,11.86,active,12
POL0000341,MEM000342,AGT0015,MetLife,Dental+Vision Bundle,2024-02-01,2026-02-01,73.19,878.28,0.25,18.3,cancelled,24
POL0000342,MEM000343,AGT0069,MetLife,Dental Basic,2024-07-01,2026-07-01,31.36,376.32,0.18,5.64,active,24
POL0000343,MEM000344,AGT0027,Zurich,Vision Basic,2024-07-01,2025-07-01,20.11,241.32,0.16,3.22,active,12
POL0000344,MEM000345,AGT0008,VSP,Dental Basic,2023-05-01,2025-05-01,31.36,376.32,0.18,5.64,active,24
POL0000345,MEM000346,AGT0008,Zurich,Vision Basic,2024-04-01,2025-04-01,19.1,229.2,0.16,3.06,active,12
POL0000346,MEM000347,AGT0033,MetLife,Vision Premium,2023-12-01,2025-12-01,33.68,404.16,0.2,6.74,cancelled,24
POL0000347,MEM000348,AGT0055,VSP,Vision Premium,2024-09-01,2025-09-01,36.07,432.84,0.2,7.21,active,12
POL0000348,MEM000349,AGT0061,MetLife,Dental Premium,2024-08-01,2025-08-01,55.08,660.96,0.22,12.12,cancelled,12
POL0000349,MEM000350,AGT0048,VSP,Dental Premium,2023-08-01,2024-08-01,56.48,677.76,0.22,12.43,expired,12
POL0000350,MEM000351,AGT0070,MetLife,Vision Premium,2024-02-01,2025-02-01,35.65,427.8,0.2,7.13,active,12
POL0000351,MEM000352,AGT0069,VSP,Vision Basic,2024-01-01,2026-01-01,19.73,236.76,0.16,3.16,cancelled,24
POL0000352,MEM000353,AGT0039,VSP,Vision Premium,2023-09-01,2025-09-01,35.56,426.72,0.2,7.11,expired,24
POL0000353,MEM000354,AGT0049,MetLife,Dental Basic,2024-08-01,2025-08-01,31.21,374.52,0.18,5.62,cancelled,12
POL0000354,MEM000355,AGT0025,Zurich,Vision Premium,2024-01-01,2027-01-01,35.9,430.8,0.2,7.18,active,36
POL0000355,MEM000356,AGT0003,MetLife,Dental Basic,2023-03-01,2024-03-01,29.23,350.76,0.18,5.26,active,12
POL0000356,MEM000357,AGT0058,Zurich,Vision Premium,2023-05-01,2024-05-01,35.02,420.24,0.2,7.0,active,12
POL0000357,MEM000358,AGT0052,VSP,Dental Basic,2023-03-01,2024-03-01,29.38,352.56,0.18,5.29,expired,12
POL0000358,MEM000359,AGT0065,VSP,Dental Basic,2023-09-01,2024-09-01,31.21,374.52,0.18,5.62,cancelled,12
POL0000359,MEM000360,AGT0077,Zurich,Dental+Vision Bundle,2024-09-01,2025-09-01,75.82,909.84,0.25,18.95,active,12
POL0000360,MEM000361,AGT0067,MetLife,Dental Premium,2023-09-01,2024-09-01,55.27,663.24,0.22,12.16,active,12
POL0000361,MEM000362,AGT0076,Zurich,Dental+Vision Bundle,2023-11-01,2024-11-01,73.35,880.2,0.25,18.34,active,12
POL0000362,MEM000363,AGT0064,MetLife,Dental+Vision Bundle,2024-11-01,2025-11-01,73.75,885.0,0.25,18.44,active,12
POL0000363,MEM000364,AGT0041,Zurich,Dental Premium,2024-11-01,2025-11-01,53.34,640.08,0.22,11.73,expired,12
POL0000364,MEM000365,AGT0024,Zurich,Vision Basic,2023-07-01,2024-07-01,19.68,236.16,0.16,3.15,cancelled,12
POL0000365,MEM000366,AGT0060,MetLife,Vision Basic,2023-09-01,2024-09-01,20.25,243.0,0.16,3.24,expired,12
POL0000366,MEM000367,AGT0018,VSP,Dental Basic,2024-04-01,2026-04-01,29.96,359.52,0.18,5.39,active,24
POL0000367,MEM000368,AGT0058,VSP,Dental Basic,2023-08-01,2024-08-01,29.32,351.84,0.18,5.28,expired,12
POL0000368,MEM000369,AGT0049,Zurich,Vision Basic,2023-08-01,2024-02-01,20.26,243.12,0.16,3.24,pending,6
POL0000369,MEM000370,AGT0076,Zurich,Vision Premium,2023-03-01,2024-03-01,36.35,436.2,0.2,7.27,expired,12
POL0000370,MEM000371,AGT0043,VSP,Dental+Vision Bundle,2023-09-01,2024-09-01,73.66,883.92,0.25,18.41,active,12
POL0000371,MEM000372,AGT0016,Zurich,Dental+Vision Bundle,2023-02-01,2025-02-01,72.12,865.44,0.25,18.03,active,24
POL0000372,MEM000373,AGT0027,VSP,Dental+Vision Bundle,2024-06-01,2025-06-01,73.17,878.04,0.25,18.29,active,12
POL0000373,MEM000374,AGT0049,VSP,Vision Basic,2024-08-01,2025-08-01,19.7,236.4,0.16,3.15,active,12
POL0000374,MEM000375,AGT0047,Zurich,Dental+Vision Bundle,2024-02-01,2026-02-01,77.08,924.96,0.25,19.27,active,24
POL0000375,MEM000376,AGT0041,MetLife,Dental Premium,2024-05-01,2026-05-01,55.6,667.2,0.22,12.23,active,24
POL0000376,MEM000377,AGT0029,Zurich,Dental Basic,2024-03-01,2025-03-01,29.2,350.4,0.18,5.26,cancelled,12
POL0000377,MEM000378,AGT0075,Zurich,Dental Premium,2023-10-01,2026-10-01,52.51,630.12,0.22,11.55,expired,36
POL0000378,MEM000379,AGT0030,VSP,Vision Basic,2023-07-01,2024-07-01,20.0,240.0,0.16,3.2,active,12
POL0000379,MEM000380,AGT0044,VSP,Vision Premium,2023-10-01,2025-10-01,34.63,415.56,0.2,6.93,active,24
POL0000380,MEM000381,AGT0022,Zurich,Vision Premium,2024-06-01,2024-12-01,35.89,430.68,0.2,7.18,active,6
POL0000381,MEM000382,AGT0063,MetLife,Dental+Vision Bundle,2023-07-01,2024-07-01,76.03,912.36,0.25,19.01,active,12
POL0000382,MEM000383,AGT0005,MetLife,Dental+Vision Bundle,2024-08-01,2025-08-01,72.19,866.28,0.25,18.05,active,12
POL0000383,MEM000384,AGT0053,MetLife,Dental+Vision Bundle,2024-12-01,2025-12-01,76.83,921.96,0.25,19.21,active,12
POL0000384,MEM000385,AGT0002,MetLife,Vision Basic,2023-09-01,2025-09-01,19.33,231.96,0.16,3.09,active,24
POL0000385,MEM000386,AGT0079,VSP,Vision Premium,2024-02-01,2025-02-01,35.23,422.76,0.2,7.05,active,12
POL0000386,MEM000387,AGT0071,VSP,Dental Basic,2023-02-01,2024-02-01,30.45,365.4,0.18,5.48,active,12
POL0000387,MEM000388,AGT0037,MetLife,Vision Basic,2024-07-01,2025-01-01,20.26,243.12,0.16,3.24,active,6
POL0000388,MEM000389,AGT0014,MetLife,Vision Basic,2024-12-01,2025-06-01,19.01,228.12,0.16,3.04,active,6
POL0000389,MEM000390,AGT0068,VSP,Dental+Vision Bundle,2023-10-01,2026-10-01,75.39,904.68,0.25,18.85,active,36
POL0000390,MEM000391,AGT0048,VSP,Vision Basic,2023-11-01,2025-11-01,20.73,248.76,0.16,3.32,active,24
POL0000391,MEM000392,AGT0011,Zurich,Dental+Vision Bundle,2023-10-01,2024-10-01,77.2,926.4,0.25,19.3,active,12
POL0000392,MEM000393,AGT0052,VSP,Dental Premium,2024-11-01,2025-11-01,56.35,676.2,0.22,12.4,active,12
POL0000393,MEM000394,AGT0022,MetLife,Vision Basic,2024-06-01,2025-06-01,19.51,234.12,0.16,3.12,active,12
POL0000394,MEM000395,AGT0013,Zurich,Dental+Vision Bundle,2024-04-01,2024-10-01,73.08,876.96,0.25,18.27,active,6
POL0000395,MEM000396,AGT0061,VSP,Dental Basic,2023-09-01,2024-09-01,30.34,364.08,0.18,5.46,active,12
POL0000396,MEM000397,AGT0073,Zurich,Dental Basic,2023-04-01,2025-04-01,31.28,375.36,0.18,5.63,expired,24
POL0000397,MEM000398,AGT0076,MetLife,Vision Premium,2023-12-01,2024-12-01,35.69,428.28,0.2,7.14,active,12
POL0000398,MEM000399,AGT0021,Zurich,Dental Basic,2024-03-01,2024-09-01,29.49,353.88,0.18,5.31,active,6
POL0000399,MEM000400,AGT0050,Zurich,Dental Basic,2024-03-01,2027-03-01,31.05,372.6,0.18,5.59,active,36
POL0000400,MEM000401,AGT0007,MetLife,Dental Premium,2023-04-01,2024-04-01,52.83,633.96,0.22,11.62,cancelled,12
POL0000401,MEM000402,AGT0079,Zurich,Dental Premium,2023-04-01,2025-04-01,56.76,681.12,0.22,12.49,active,24
POL0000402,MEM000403,AGT0058,VSP,Dental Basic,2024-01-01,2025-01-01,30.37,364.44,0.18,5.47,cancelled,12
POL0000403,MEM000404,AGT0024,Zurich,Vision Basic,2024-08-01,2026-08-01,19.72,236.64,0.16,3.16,active,24
POL0000404,MEM000405,AGT0038,MetLife,Vision Premium,2024-02-01,2027-02-01,36.32,435.84,0.2,7.26,expired,36
POL0000405,MEM000406,AGT0049,Zurich,Vision Premium,2023-04-01,2026-04-01,35.77,429.24,0.2,7.15,expired,36
POL0000406,MEM000407,AGT0047,MetLife,Dental Basic,2023-07-01,2024-07-01,30.46,365.52,0.18,5.48,active,12
POL0000407,MEM000408,AGT0035,MetLife,Dental Basic,2023-12-01,2025-12-01,30.51,366.12,0.18,5.49,active,24
POL0000408,MEM000409,AGT0072,Zurich,Vision Basic,2023-08-01,2025-08-01,20.09,241.08,0.16,3.21,active,24
POL0000409,MEM000410,AGT0046,Zurich,Dental Basic,2023-05-01,2024-05-01,29.04,348.48,0.18,5.23,active,12
POL0000410,MEM000411,AGT0002,VSP,Dental Premium,2024-10-01,2027-10-01,54.28,651.36,0.22,11.94,active,36
POL0000411,MEM000412,AGT0074,Zurich,Dental Basic,2023-04-01,2024-04-01,29.36,352.32,0.18,5.28,active,12
POL0000412,MEM000413,AGT0035,VSP,Dental Premium,2024-02-01,2025-02-01,55.59,667.08,0.22,12.23,expired,12
POL0000413,MEM000414,AGT0056,VSP,Dental Premium,2023-06-01,2025-06-01,56.81,681.72,0.22,12.5,active,24
POL0000414,MEM000415,AGT0033,MetLife,Vision Premium,2024-06-01,2026-06-01,35.21,422.52,0.2,7.04,active,24
POL0000415,MEM000416,AGT0026,VSP,Dental Basic,2024-06-01,2025-06-01,30.0,360.0,0.18,5.4,active,12
POL0000416,MEM000417,AGT0043,Zurich,Dental Premium,2023-12-01,2024-12-01,52.62,631.44,0.22,11.58,active,12
POL0000417,MEM000418,AGT0056,Zurich,Dental+Vision Bundle,2024-01-01,2026-01-01,73.48,881.76,0.25,18.37,cancelled,24
POL0000418,MEM000419,AGT0078,Zurich,Dental Basic,2023-06-01,2024-06-01,28.99,347.88,0.18,5.22,active,12
POL0000419,MEM000420,AGT0041,VSP,Vision Premium,2023-12-01,2024-12-01,36.45,437.4,0.2,7.29,active,12
POL0000420,MEM000421,AGT0032,VSP,Dental Premium,2024-11-01,2025-11-01,56.42,677.04,0.22,12.41,cancelled,12
POL0000421,MEM000422,AGT0073,MetLife,Vision Basic,2024-03-01,2025-03-01,20.28,243.36,0.16,3.24,cancelled,12
POL0000422,MEM000423,AGT0004,Zurich,Vision Basic,2024-08-01,2025-08-01,19.87,238.44,0.16,3.18,active,12
